id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1
1862,2024-07-10,8196,7662,5
4777,2024-07-10,9910,7662,5
8968,2024-07-10,10255,7662,4
8404,2024-07-10,7709,7662,5
5588,2024-07-10,4890,7662,5
2247,2024-07-10,5568,7662,4
4463,2024-07-10,4756,7662,5
5657,2024-07-10,3095,7662,5
6339,2024-07-10,3591,7662,5
8727,2024-07-10,5568,7662,5
283,2024-07-10,8238,7662,5
2916,2024-07-10,11253,7662,5
6352,2024-07-10,2937,7662,5
7469,2024-07-10,4816,7662,5
3486,2024-07-10,3515,7662,5
1790,2024-07-10,4628,7662,5
3817,2024-07-10,7994,7662,5
6128,2024-07-10,4568,7662,5
6645,2024-07-10,8455,7662,5
7120,2024-07-10,6297,7662,5
5940,2024-07-10,1217,7662,4
492,2024-07-10,11686,7662,5
813,2024-07-10,7472,7662,3
5756,2024-07-10,2421,7662,5
6202,2024-07-10,7115,7662,5
7526,2024-07-10,198,7662,5
7747,2024-07-10,11548,7662,5
1476,2024-07-10,11686,7662,4
1284,2024-07-10,8052,7662,5
3910,2024-07-10,9101,7662,5
5861,2024-07-10,2340,7662,5
4172,2024-07-10,11686,7662,5
6297,2024-07-10,11219,7662,5
301,2024-07-10,5812,7662,5
9395,2024-07-10,188,7662,5
9528,2024-07-10,3591,7662,4
3272,2024-07-10,4400,7662,5
8269,2024-07-10,11219,7662,4
2943,2024-07-10,11307,7662,5
7163,2024-07-10,1343,7662,5
4915,2024-07-10,3591,7662,5
7665,2024-07-10,9833,7662,5
9828,2024-07-10,11219,7662,5
8334,2024-07-10,11583,7662,5
8419,2024-07-10,7220,7662,5
8562,2024-07-10,9625,7662,3
6067,2024-07-10,1188,7662,5
9922,2024-07-10,10830,7662,5
2707,2024-07-10,1164,7662,4
5649,2024-07-10,9662,7662,5
1298,2024-07-10,4976,7662,4
7011,2024-07-10,1188,7662,5
5373,2024-07-10,1164,7662,5
1495,2024-07-10,8307,7662,5
5329,2024-07-10,3305,7662,5
1588,2024-07-10,7823,7662,5
2421,2024-07-10,1164,7662,5
6020,2024-07-10,9651,7662,2
9156,2024-07-10,2542,7662,5
3816,2024-07-10,1154,7662,5
8314,2024-07-10,6345,7662,5
6413,2024-07-10,1184,7662,5
8427,2024-07-10,9107,7662,5
719,2024-07-10,7407,7662,5
3032,2024-07-10,4984,7662,5
6342,2024-07-10,5679,7662,5
6679,2024-07-10,4568,7662,4
918,2024-07-10,1155,7662,5
7111,2024-07-10,10218,7662,5
1649,2024-07-10,7407,7662,4
3312,2024-07-10,7246,7662,5
5018,2024-07-10,7407,7662,5
3213,2024-07-10,8968,7662,5
3423,2024-07-10,705,7662,5
9868,2024-07-10,6315,7662,5
9374,2024-07-10,10579,7662,5
7794,2024-07-10,10026,7662,4
6770,2024-07-10,8967,7662,5
2829,2024-07-10,4208,7662,5
8469,2024-07-10,3441,7662,5
7441,2024-07-10,4024,7662,5
5253,2024-07-10,6520,7662,5
3818,2024-07-10,6770,7662,5
8310,2024-07-10,8005,7662,5
2131,2024-07-10,4984,7662,5
4581,2024-07-10,7219,7662,5
8071,2024-07-10,11795,7662,5
1692,2024-07-10,10064,7662,5
4850,2024-07-10,8796,7662,1
816,2024-07-10,8535,7662,5
8375,2024-07-10,10151,7662,5
8119,2024-07-10,4652,7662,5
6690,2024-07-10,10853,7662,5
4001,2024-07-10,7401,7662,5
1624,2024-07-10,2537,7662,5
556,2024-07-10,5196,7662,5
9727,2024-07-10,7614,7662,5
3762,2024-07-10,181,7662,5
2906,2024-07-10,1178,7662,3
5489,2024-07-10,1217,7662,5
3941,2024-07-10,9492,7662,5
7789,2024-07-10,2319,7662,5
3287,2024-07-10,6511,7662,5
3189,2024-07-10,2568,7662,5
689,2024-07-10,6511,7662,4
473,2024-07-10,1786,7662,5
8883,2024-07-10,2975,7662,5
6405,2024-07-10,6511,7662,5
8414,2024-07-10,10715,7662,5
2656,2024-07-10,10191,7662,5
3474,2024-07-10,10084,7662,5
5143,2024-07-10,2785,7662,1
7420,2024-07-10,4264,7662,5
2283,2024-07-10,1591,7662,5
7934,2024-07-10,87,7662,4
8744,2024-07-10,5057,7662,5
2683,2024-07-10,6212,7662,5
1106,2024-07-10,441,7662,5
8767,2024-07-10,4321,7662,5
4248,2024-07-10,5029,7662,3
5967,2024-07-10,11195,7662,5
4595,2024-07-10,11816,7662,5
5426,2024-07-10,6212,7662,4
3511,2024-07-10,2736,7662,4
7700,2024-07-10,9705,7662,5
8667,2024-07-10,6212,7662,5
6066,2024-07-10,4024,7662,5
8015,2024-07-10,10686,7662,3
7843,2024-07-10,4818,7662,5
6160,2024-07-10,6559,7662,5
7176,2024-07-10,8482,7662,5
8639,2024-07-10,5333,7662,5
7498,2024-07-10,6112,7662,5
5665,2024-07-10,6770,7662,5
6099,2024-07-10,10606,7662,5
3563,2024-07-10,10780,7662,5
3929,2024-07-10,9797,7662,4
9403,2024-07-10,2080,7662,5
6764,2024-07-10,707,7662,5
7256,2024-07-10,11136,7662,5
9971,2024-07-10,10030,7662,5
5465,2024-07-10,5161,7662,5
8514,2024-07-10,3218,7662,5
2835,2024-07-10,5098,7662,5
909,2024-07-10,4564,7662,5
6760,2024-07-10,7516,7662,5
136,2024-07-10,9076,7662,5
4606,2024-07-10,4376,7662,5
911,2024-07-10,9420,7662,5
3814,2024-07-10,9456,7662,5
2320,2024-07-10,5098,7662,4
5832,2024-07-10,2736,7662,5
2663,2024-07-10,6372,7662,5
2927,2024-07-10,10996,7662,5
1851,2024-07-10,10066,7662,5
6823,2024-07-10,1581,7662,5
4676,2024-07-10,2736,7662,4
3795,2024-07-10,11160,7662,5
8045,2024-07-10,11596,7662,5
3627,2024-07-10,9625,7662,5
8440,2024-07-10,2005,7662,5
1199,2024-07-10,6661,7662,5
6465,2024-07-10,4386,7662,5
4182,2024-07-10,9329,7662,5
4174,2024-07-10,4044,7662,4
8589,2024-07-10,2586,7662,5
1794,2024-07-10,6968,7662,5
3024,2024-07-10,2296,7662,5
7046,2024-07-10,1234,7662,5
8435,2024-07-10,4227,7662,5
2803,2024-07-10,11476,7662,5
4668,2024-07-10,316,7662,4
2379,2024-07-10,10240,7662,5
1422,2024-07-10,2865,7662,5
8720,2024-07-10,316,7662,5
6324,2024-07-10,11018,7662,5
8665,2024-07-10,5609,7662,5
7692,2024-07-10,4311,7662,5
8500,2024-07-10,6657,7662,5
2026,2024-07-10,9625,7662,5
3638,2024-07-10,11558,7662,5
2856,2024-07-10,5003,7662,5
9792,2024-07-10,4890,7662,5
7896,2024-07-10,3268,7662,4
9819,2024-07-10,6044,7662,4
1619,2024-07-10,9483,7662,5
2138,2024-07-10,10240,7662,5
3479,2024-07-10,5810,7662,5
6077,2024-07-10,5587,7662,5
8868,2024-07-10,6472,7662,5
2128,2024-07-10,3250,7662,5
9225,2024-07-10,8234,7662,5
1016,2024-07-10,2789,4287,1
9088,2024-07-10,2586,7662,5
4349,2024-07-10,1217,7662,5
1181,2024-07-10,5196,7662,5
5306,2024-07-10,1819,7662,4
5229,2024-07-10,9025,7662,5
482,2024-07-10,9297,7662,5
2415,2024-07-10,4166,7662,5
4440,2024-07-10,3187,7662,5
3294,2024-07-10,9777,7662,5
2106,2024-07-10,7105,7662,5
2726,2024-07-10,2721,7662,5
6464,2024-07-10,1178,7662,4
8206,2024-07-10,4434,7662,3
3657,2024-07-10,6910,7662,5
5470,2024-07-10,10597,7662,5
83,2024-07-10,36,7662,5
1296,2024-07-10,4290,7662,4
3122,2024-07-10,10135,7662,5
2841,2024-07-10,4044,7662,5
6747,2024-07-10,1542,7662,5
8437,2024-07-10,4996,7662,5
3658,2024-07-10,7823,7662,3
5563,2024-07-10,10480,7662,5
6182,2024-07-10,2984,7662,5
4618,2024-07-10,5286,7662,5
8275,2024-07-10,3382,7662,5
8181,2024-07-10,1503,7662,5
2371,2024-07-10,5074,7662,5
2179,2024-07-10,6959,7662,5
6618,2024-07-10,8346,7662,5
4682,2024-07-10,7412,7662,5
9606,2024-07-10,2249,7662,5
5633,2024-07-10,5366,7662,5
4203,2024-07-10,11152,7662,5
2434,2024-07-10,5928,7662,4
6556,2024-07-10,9882,7662,5
7816,2024-07-10,1728,7662,5
1957,2024-07-10,2347,7662,3
2226,2024-07-10,5765,7662,5
3691,2024-07-10,366,7662,5
2374,2024-07-10,8648,7662,5
342,2024-07-10,7088,7662,5
7603,2024-07-10,5012,7662,5
4678,2024-07-10,4046,7662,4
1994,2024-07-10,10110,7662,5
3074,2024-07-10,2944,7662,5
8737,2024-07-10,8738,7662,5
326,2024-07-10,11081,7662,5
941,2024-07-10,8907,7662,5
9021,2024-07-10,334,7662,5
8479,2024-07-10,5364,7662,5
2005,2024-07-10,10698,7662,1
9794,2024-07-10,4978,7662,4
9193,2024-07-10,3834,7662,5
3810,2024-07-10,10573,7662,5
8297,2024-07-10,5806,7662,5
3384,2024-07-10,2944,7662,5
2929,2024-07-10,3181,7662,5
9939,2024-07-10,3948,7662,5
3419,2024-07-10,2225,7662,5
8793,2024-07-10,11777,7662,4
5714,2024-07-10,5212,7662,4
6966,2024-07-10,519,7662,5
9381,2024-07-10,10111,7662,5
1502,2024-07-10,7969,7662,5
9188,2024-07-10,1533,7662,5
386,2024-07-10,9034,7662,5
7584,2024-07-10,6792,7662,5
2532,2024-07-10,9177,7662,5
4185,2024-07-10,5548,7662,5
477,2024-07-10,7969,7662,5
5746,2024-07-10,3041,7662,5
920,2024-07-10,8698,7662,5
4369,2024-07-10,8269,7662,5
3937,2024-07-10,5700,7662,5
4797,2024-07-10,9355,7662,5
3080,2024-07-10,5700,7662,5
2404,2024-07-10,11308,7662,5
4236,2024-07-10,11082,7662,5
3512,2024-07-10,11293,7662,5
6807,2024-07-10,9666,7662,5
8430,2024-07-10,63,7662,5
7817,2024-07-10,4731,7662,4
1467,2024-07-10,11308,7662,5
5392,2024-07-10,4319,7662,5
4079,2024-07-10,2081,7662,4
6642,2024-07-10,2504,7662,5
9209,2024-07-10,8545,7662,5
6857,2024-07-10,11691,7662,5
534,2024-07-10,4619,7662,5
9577,2024-07-10,10141,7662,5
135,2024-07-10,10588,7662,5
491,2024-07-10,8426,7662,5
4722,2024-07-10,10013,7662,3
1084,2024-07-10,1819,7662,5
6046,2024-07-10,8002,7662,5
7670,2024-07-10,11691,7662,4
5076,2024-07-10,7323,7662,5
6041,2024-07-10,8196,7662,5
6150,2024-07-10,2347,7662,4
9853,2024-07-10,9339,7662,5
5258,2024-07-10,9806,7662,5
8519,2024-07-10,1351,7662,5
9397,2024-07-10,8013,7662,5
6207,2024-07-10,7315,7662,5
8283,2024-07-10,5735,7662,5
4635,2024-07-10,3041,7662,4
6908,2024-07-10,6043,7662,1
1333,2024-07-10,8026,7662,5
9418,2024-07-10,4731,7662,4
2924,2024-07-10,3001,7662,5
1332,2024-07-10,9587,7662,5
4007,2024-07-10,1353,7662,5
9411,2024-07-10,6283,7662,5
330,2024-07-10,569,7662,5
4176,2024-07-10,995,7662,5
2839,2024-07-10,8209,7662,5
3071,2024-07-10,7162,7662,5
2762,2024-07-10,2347,7662,5
1035,2024-07-10,3588,7662,5
2127,2024-07-10,6186,7662,5
182,2024-07-10,7506,7662,1
4660,2024-07-10,10352,7662,5
9604,2024-07-10,8890,7662,5
542,2024-07-10,9035,7662,5
2554,2024-07-10,4986,7662,5
7116,2024-07-10,4813,7662,5
9526,2024-07-10,6911,7662,5
2002,2024-07-10,10235,7662,5
9884,2024-07-10,11528,8448,2
8415,2024-07-10,1498,7662,5
2477,2024-07-10,7150,7662,5
3372,2024-07-10,8760,7662,5
9493,2024-07-10,3998,7662,5
1454,2024-07-10,7202,7662,5
440,2024-07-10,6634,7662,4
4655,2024-07-10,1129,7662,4
4358,2024-07-10,328,7662,5
9300,2024-07-10,9247,7662,4
4574,2024-07-10,5746,7662,5
8277,2024-07-10,2891,7662,5
1342,2024-07-10,5517,7662,5
3425,2024-07-10,7969,7662,5
9147,2024-07-10,1895,7662,5
6442,2024-07-10,546,7662,5
7177,2024-07-10,2889,7662,2
4699,2024-07-10,286,7662,5
190,2024-07-10,10324,7662,5
876,2024-07-10,5173,7662,4
960,2024-07-10,546,7662,5
8137,2024-07-10,2347,7662,5
4784,2024-07-10,9247,7662,5
1032,2024-07-10,9159,7662,5
3395,2024-07-10,9159,7662,4
3796,2024-07-10,5173,7662,5
1485,2024-07-10,10948,7662,1
961,2024-07-10,1874,7662,5
1677,2024-07-10,6230,7662,5
7240,2024-07-10,5928,7662,5
4813,2024-07-10,8406,7662,5
8443,2024-07-10,1600,7662,5
9070,2024-07-10,11306,7662,4
2971,2024-07-10,9339,7662,5
6535,2024-07-10,946,7662,5
1382,2024-07-10,10339,7662,5
6436,2024-07-10,3426,7662,5
7076,2024-07-10,7855,7662,5
4602,2024-07-10,10016,7662,5
7367,2024-07-10,11691,7662,5
8356,2024-07-10,6322,7662,5
8291,2024-07-10,11622,7662,5
1226,2024-07-10,1887,7662,5
808,2024-07-10,6794,7662,5
8511,2024-07-10,6078,7662,5
6322,2024-07-10,2347,7662,4
7222,2024-07-10,11691,7662,5
7210,2024-07-10,421,7662,5
9134,2024-07-10,1889,7662,4
1601,2024-07-10,4731,7662,5
3275,2024-07-10,1074,7662,5
5925,2024-07-10,1494,7662,3
5919,2024-07-10,1533,7662,5
1225,2024-07-10,6322,7662,5
6728,2024-07-10,3719,7662,5
4775,2024-07-10,8491,7662,5
2566,2024-07-10,3969,7662,5
4479,2024-07-10,3041,7662,5
7897,2024-07-10,3942,7662,4
6410,2024-07-10,465,7662,5
5947,2024-07-10,6975,7662,4
3739,2024-07-10,11673,7662,5
1046,2024-07-10,9123,7662,4
797,2024-07-10,8134,7662,5
7922,2024-07-10,527,7662,5
9670,2024-07-10,9123,7662,5
6104,2024-07-10,5790,7662,5
4275,2024-07-10,1650,7662,5
758,2024-07-10,6354,7662,5
4426,2024-07-10,3891,7662,5
2555,2024-07-10,808,7662,5
5376,2024-07-10,11327,7662,5
3507,2024-07-10,2961,7662,5
6923,2024-07-10,9641,7662,5
3841,2024-07-10,8010,7662,5
3914,2024-07-10,9641,7662,4
1817,2024-07-10,11327,7662,3
9023,2024-07-10,9641,7662,5
9040,2024-07-10,7722,7662,5
626,2024-07-10,2152,7662,4
6147,2024-07-10,3123,7662,5
6164,2024-07-10,6571,7662,1
3488,2024-07-10,10607,7662,5
3871,2024-07-10,4084,7662,5
6832,2024-07-10,8387,7662,5
2347,2024-07-10,7734,7662,3
6985,2024-07-10,10603,7662,5
4396,2024-07-10,8848,7662,5
1960,2024-07-10,9447,7662,5
9555,2024-07-10,7734,7662,4
1691,2024-07-10,5367,7662,5
4599,2024-07-10,9873,7662,5
1364,2024-07-10,10044,7662,5
9592,2024-07-10,7389,7662,5
1078,2024-07-10,2190,7662,4
9042,2024-07-10,5652,7662,5
9834,2024-07-10,1731,7662,5
6566,2024-07-10,2190,7662,5
2773,2024-07-10,10478,7662,5
1420,2024-07-10,2426,7662,4
5476,2024-07-10,5723,7662,1
3245,2024-07-10,6763,7662,5
9109,2024-07-10,11675,7662,5
9222,2024-07-10,9282,7662,5
1490,2024-07-10,10044,7662,5
3480,2024-07-10,329,7662,5
7228,2024-07-10,9813,7662,5
3636,2024-07-10,9282,7662,4
3834,2024-07-10,9742,7662,5
3389,2024-07-10,9123,7662,5
3306,2024-07-10,1680,7662,1
2030,2024-07-10,8324,7662,5
7393,2024-07-10,2961,7662,5
9432,2024-07-10,11436,7662,5
8627,2024-07-10,936,7662,5
5964,2024-07-10,7008,7662,5
4808,2024-07-10,9123,7662,5
7919,2024-07-10,10039,7662,5
2991,2024-07-10,2961,7662,5
9361,2024-07-10,131,7662,5
5694,2024-07-10,1087,7662,5
9427,2024-07-10,7192,7662,5
4941,2024-07-10,2426,7662,5
4385,2024-07-10,8727,7662,5
9659,2024-07-10,8521,7662,5
6603,2024-07-10,3285,7662,5
3740,2024-07-10,4962,7662,1
7213,2024-07-10,10938,7662,5
168,2024-07-10,6410,7662,5
9135,2024-07-10,11459,7662,5
5779,2024-07-10,523,7662,5
4322,2024-07-10,289,7662,5
839,2024-07-10,1970,7662,5
8738,2024-07-10,1801,7662,5
1615,2024-07-10,11459,7662,5
6684,2024-07-10,9639,7662,3
7354,2024-07-10,8119,7662,5
3780,2024-07-10,8453,7662,4
8172,2024-07-10,2006,7662,5
4040,2024-07-10,8900,7662,5
1388,2024-07-10,1974,7662,5
4658,2024-07-10,5780,7662,1
3244,2024-07-10,6420,7662,5
3084,2024-07-10,10217,7662,5
2651,2024-07-10,6029,7662,5
5510,2024-07-10,171,7662,5
3612,2024-07-10,2086,7662,2
7495,2024-07-10,11746,7662,3
9082,2024-07-10,1526,7662,5
6651,2024-07-10,4298,7662,5
7265,2024-07-10,8677,7662,5
6407,2024-07-10,9554,7662,5
7920,2024-07-10,171,7662,5
1993,2024-07-10,4994,7662,5
5316,2024-07-10,4994,7662,4
8917,2024-07-10,6809,7662,5
2771,2024-07-10,3841,7662,5
7036,2024-07-10,9881,7662,4
8167,2024-07-10,4994,7662,5
4794,2024-07-10,9869,7662,5
1569,2024-07-10,10408,7662,5
2500,2024-07-10,4361,7662,5
4927,2024-07-10,3822,7662,1
6528,2024-07-10,5254,7662,5
1205,2024-07-10,11425,7662,4
239,2024-07-10,7549,7662,4
2915,2024-07-10,1213,7662,5
4068,2024-07-10,3620,7662,5
701,2024-07-10,991,7662,5
2782,2024-07-10,3620,7662,4
2239,2024-07-10,3952,7662,5
655,2024-07-10,11719,7662,5
1148,2024-07-10,4213,7662,5
6500,2024-07-10,3620,7662,5
4564,2024-07-10,264,7662,5
8635,2024-07-10,171,7662,4
6668,2024-07-10,11415,7662,5
7143,2024-07-10,8927,7662,5
8463,2024-07-10,2448,7662,5
1012,2024-07-10,10899,7662,4
7360,2024-07-10,2967,7662,5
9531,2024-07-10,1639,7662,5
3703,2024-07-10,2923,7662,5
3368,2024-07-10,2923,7662,5
9784,2024-07-10,5738,7662,4
6129,2024-07-10,5738,7662,4
8048,2024-07-10,5738,7662,4
6981,2024-07-10,7670,7662,5
1602,2024-07-10,8296,7662,5
4916,2024-07-10,2755,7662,5
7273,2024-07-10,4809,7662,5
1156,2024-07-10,9637,7662,5
6631,2024-07-10,2532,7662,5
4620,2024-07-10,1287,7662,5
1987,2024-07-10,2604,7662,4
5976,2024-07-10,10651,7662,5
6723,2024-07-10,124,7662,5
4729,2024-07-10,1287,7662,4
5812,2024-07-10,8781,7662,5
4766,2024-07-10,3120,7662,5
717,2024-07-10,2323,7662,5
3734,2024-07-10,3002,7662,5
6265,2024-07-10,2604,7662,5
8555,2024-07-10,4150,7662,5
8666,2024-07-10,20,7662,5
2288,2024-07-10,8781,7662,3
3091,2024-07-10,9430,7662,2
9536,2024-07-10,3954,7662,5
1211,2024-07-10,1287,7662,5
2855,2024-07-10,6196,7662,5
1767,2024-07-10,4916,7662,5
9167,2024-07-10,6196,7662,4
3382,2024-07-10,11460,7662,5
9954,2024-07-10,11846,7662,5
2066,2024-07-10,2917,7662,5
4546,2024-07-10,6919,9417,1
8401,2024-07-10,3272,7662,5
9617,2024-07-10,10166,7662,5
6043,2024-07-10,8155,7662,5
91,2024-07-10,628,7662,3
2325,2024-07-10,2699,7662,5
1879,2024-07-10,2224,7662,5
4719,2024-07-10,9149,7662,5
2313,2024-07-10,10051,7662,5
9114,2024-07-10,2866,7662,5
3330,2024-07-10,2377,7662,3
6165,2024-07-10,7368,7662,5
4005,2024-07-10,3364,7662,5
2025,2024-07-10,6353,7662,5
3331,2024-07-10,4531,7662,5
178,2024-07-10,2791,7662,3
7973,2024-07-10,9105,7662,5
6158,2024-07-10,3508,7662,5
6285,2024-07-10,5004,7662,3
5299,2024-07-10,8775,7662,5
137,2024-07-10,10325,7662,4
8949,2024-07-10,11014,7662,5
9861,2024-07-10,7751,7662,5
4073,2024-07-10,10746,7662,5
3644,2024-07-10,1210,7662,3
8626,2024-07-10,9516,7662,5
3191,2024-07-10,5388,7662,5
1663,2024-07-10,552,7662,5
2712,2024-07-10,5388,7662,5
7727,2024-07-10,10020,7662,5
9903,2024-07-10,5021,7662,5
2625,2024-07-10,11575,7662,5
7294,2024-07-10,5021,7662,5
6564,2024-07-10,978,7662,2
4162,2024-07-10,11295,7662,5
7972,2024-07-10,11267,7662,5
9125,2024-07-10,1081,7662,5
7607,2024-07-10,8613,7662,5
5604,2024-07-10,252,7662,5
3211,2024-07-10,10337,7662,5
4478,2024-07-10,9720,7662,5
9138,2024-07-10,6895,7662,5
6665,2024-07-10,7747,7662,5
2706,2024-07-10,4726,7662,4
4292,2024-07-10,1172,7662,5
1954,2024-07-10,11413,7662,5
9401,2024-07-10,10881,7662,5
1510,2024-07-10,8714,7662,5
7582,2024-07-10,3887,7662,4
4520,2024-07-10,6128,7662,5
6001,2024-07-10,613,7662,5
674,2024-07-10,6735,7662,5
508,2024-07-10,9570,7662,5
1438,2024-07-10,2823,7662,5
9690,2024-07-10,5724,7662,4
2018,2024-07-10,5724,7662,3
2460,2024-07-10,2447,7662,5
2065,2024-07-10,938,7662,5
2790,2024-07-10,8766,7662,5
1312,2024-07-10,613,7662,5
6333,2024-07-10,7621,5182,1
1646,2024-07-10,8746,7662,3
1062,2024-07-10,3005,7662,5
3346,2024-07-10,5715,7662,5
496,2024-07-10,8746,7662,5
4944,2024-07-10,741,7662,5
278,2024-07-10,5670,7662,4
1882,2024-07-10,4705,7662,5
7322,2024-07-10,5081,7662,5
3791,2024-07-10,3188,7662,5
7500,2024-07-10,9814,7662,5
4361,2024-07-10,10590,7662,5
621,2024-07-10,1675,7662,5
1788,2024-07-10,11328,7662,3
9230,2024-07-10,7000,7662,5
651,2024-07-10,3884,7662,3
9301,2024-07-10,8649,7662,4
1534,2024-07-10,6804,7662,5
1760,2024-07-10,4942,7662,4
5710,2024-07-10,10163,7662,5
5135,2024-07-10,5983,7662,5
3849,2024-07-10,966,7662,4
3181,2024-07-10,10854,7662,5
2562,2024-07-10,8389,7662,5
9034,2024-07-10,7151,7662,5
7140,2024-07-10,6007,7662,5
1439,2024-07-10,5897,7662,5
9645,2024-07-10,567,7662,5
1037,2024-07-10,6007,7662,4
8729,2024-07-10,7660,7662,5
4402,2024-07-10,567,7662,3
6346,2024-07-10,2335,7662,5
6580,2024-07-10,3222,7662,5
590,2024-07-10,3222,7662,5
7254,2024-07-10,6007,7662,5
5521,2024-07-10,3222,7662,5
6798,2024-07-10,11097,7662,5
446,2024-07-10,3133,7662,5
7212,2024-07-10,272,7662,5
4975,2024-07-10,7706,7662,5
4555,2024-07-10,7697,7662,4
5871,2024-07-10,10463,7662,5
6196,2024-07-10,4942,7662,5
7545,2024-07-10,1987,7662,5
219,2024-07-10,7706,7662,5
2933,2024-07-10,9014,7662,5
7069,2024-07-10,6770,7662,4
5371,2024-07-10,10419,7662,4
6002,2024-07-10,1802,7662,5
5337,2024-07-10,4583,7662,5
2011,2024-07-10,4072,7662,5
3718,2024-07-10,600,7662,5
5230,2024-07-10,7697,7662,3
7585,2024-07-10,7092,7662,5
2677,2024-07-10,6544,7662,5
9733,2024-07-10,7697,7662,3
1121,2024-07-10,3945,7662,5
7599,2024-07-10,5139,7662,3
8139,2024-07-10,9947,7662,5
9390,2024-07-10,8392,7662,5
6089,2024-07-10,1997,7662,5
8434,2024-07-10,1997,7662,5
1579,2024-07-10,11522,7662,4
4327,2024-07-10,295,7662,4
345,2024-07-10,7717,7662,5
5492,2024-07-10,6544,7662,5
7352,2024-07-10,1653,7662,5
1384,2024-07-10,6630,7662,5
9060,2024-07-10,10727,7662,5
8136,2024-07-10,7851,7662,5
7032,2024-07-10,8957,7662,5
8551,2024-07-10,11596,7662,4
9420,2024-07-10,8211,7662,5
2582,2024-07-10,6121,7662,5
10001,2024-07-10,4397,7662,5
9469,2024-07-10,11804,7662,5
1451,2024-07-10,6583,7662,5
7861,2024-07-10,746,7662,5
3212,2024-07-10,730,7662,5
6861,2024-07-10,6414,7662,5
1286,2024-07-10,692,7662,5
2526,2024-07-10,5452,7662,5
8340,2024-07-10,3350,7662,1
9693,2024-07-10,6630,7662,5
8186,2024-07-10,4643,7662,5
5591,2024-07-10,11068,7662,5
4858,2024-07-10,7365,7662,3
3559,2024-07-10,58,7662,5
5939,2024-07-10,10124,7662,3
636,2024-07-10,1588,795,1
3043,2024-07-10,4432,7662,5
7186,2024-07-10,11697,7662,5
128,2024-07-10,4696,7662,5
3430,2024-07-10,730,7662,5
5034,2024-07-10,9673,7662,5
778,2024-07-10,2482,7662,5
329,2024-07-10,10435,7662,5
4816,2024-07-10,5008,7662,5
4108,2024-07-10,4621,4287,1
9036,2024-07-10,9778,7662,5
4895,2024-07-10,5454,7662,4
9993,2024-07-10,4087,7662,5
9704,2024-07-10,10967,7662,5
2818,2024-07-10,10662,7662,5
9025,2024-07-10,2715,7662,5
5584,2024-07-10,5244,7662,5
9256,2024-07-10,3009,7662,3
1010,2024-07-10,7426,7662,5
1104,2024-07-10,269,7662,5
6015,2024-07-10,1071,7662,3
1584,2024-07-10,683,7662,5
1940,2024-07-10,9983,7662,5
7977,2024-07-10,5809,7662,5
6576,2024-07-10,683,7662,5
4299,2024-07-10,9102,7662,5
3842,2024-07-10,9727,7662,5
8664,2024-07-10,1725,7662,5
2601,2024-07-10,7906,7662,5
4336,2024-07-10,6316,7662,5
5094,2024-07-10,3009,7662,5
6779,2024-07-10,3350,7662,1
8764,2024-07-10,9183,7662,4
775,2024-07-10,7509,7662,5
6435,2024-07-10,5038,7662,5
1028,2024-07-10,11511,7662,5
9572,2024-07-10,4942,7662,3
1972,2024-07-10,9102,7662,5
6243,2024-07-10,2633,7662,3
5393,2024-07-10,11757,7662,5
8171,2024-07-10,7346,7662,5
8050,2024-07-10,4649,7662,5
1044,2024-07-10,379,7662,5
1511,2024-07-10,3413,7662,3
6320,2024-07-10,9102,7662,5
74,2024-07-10,4230,7662,5
5909,2024-07-10,10787,7662,4
8903,2024-07-10,5411,7662,5
3594,2024-07-10,7710,7662,3
4405,2024-07-10,7789,7662,5
3751,2024-07-10,11355,7662,5
4904,2024-07-10,3104,7662,2
8140,2024-07-10,1313,7662,5
8030,2024-07-10,2695,7662,5
8645,2024-07-10,6556,7662,5
6306,2024-07-10,5638,7662,5
6883,2024-07-10,722,7662,4
6522,2024-07-10,5002,7662,4
8432,2024-07-10,10662,7662,5
3601,2024-07-10,10053,7662,5
2626,2024-07-10,10353,7662,5
8452,2024-07-10,7099,7662,5
9275,2024-07-10,10971,7662,3
2024,2024-07-10,5602,7662,5
8935,2024-07-10,11417,7662,5
4749,2024-07-10,11662,7662,2
1212,2024-07-10,681,7662,5
6098,2024-07-10,1779,7662,5
5314,2024-07-10,6803,7662,4
4732,2024-07-10,11697,7662,5
5646,2024-07-10,6014,7662,5
5283,2024-07-10,730,7662,5
7057,2024-07-10,6863,7662,5
7305,2024-07-10,7250,7662,5
3576,2024-07-10,7863,7662,5
2642,2024-07-10,2748,7662,5
1434,2024-07-10,1205,7662,5
3291,2024-07-10,9225,7662,5
1799,2024-07-10,7299,7662,5
7663,2024-07-10,2970,7662,5
242,2024-07-10,6419,7662,5
5228,2024-07-10,6615,7662,5
176,2024-07-10,8715,7662,5
394,2024-07-10,10686,7662,5
5415,2024-07-10,4175,7662,5
9165,2024-07-10,8417,7662,5
4801,2024-07-10,7553,7662,5
7833,2024-07-10,748,7662,5
4158,2024-07-10,3424,7662,5
947,2024-07-10,1753,7662,4
5419,2024-07-10,11246,7662,5
8647,2024-07-10,5948,7662,5
4590,2024-07-10,7702,7662,5
6279,2024-07-10,11244,7662,4
2224,2024-07-10,3616,7662,5
8858,2024-07-10,649,7662,3
5168,2024-07-10,11146,7662,5
